outcome,month,mmwr_week,age_group,vaccination_status,vaccinated_with_outcome,vaccinated_population,unvaccinated_with_outcome,unvaccinated_population,crude_vax_ir,crude_unvax_ir,crude_irr,age_adj_vax_ir,age_adj_unvax_ir,age_adj_irr,monthly_age_adj_vax_ir,monthly_age_adj_unvax_ir,monthly_age_adj_irr,continuity_correction
case,JAN 2022,202204,5-11,vax with updated booster,,0,74555,9102322,,819.0767147,,,,,,,,0
case,JAN 2022,202204,12-17,vaccinated,30755,4904528,48623,4744410,627.073594,1024.84819,1.634334789,,,,,,,0
case,JAN 2022,202204,12-17,vax with updated booster,,0,48623,4744410,,1024.84819,,,,,,,,0
case,JAN 2022,202204,18-29,vaccinated,76473,10792916,107080,9023857,708.5480884,1186.632279,1.674737818,,,,,,,0
case,JAN 2022,202204,18-29,vax with updated booster,,0,107080,9023857,,1186.632279,,,,,,,,0
case,JAN 2022,202204,30-49,vaccinated,154258,19839792,150771,10333725,777.518232,1459.018892,1.876507626,,,,,,,0
case,JAN 2022,202204,30-49,vax with updated booster,,0,150771,10333725,,1459.018892,,,,,,,,0
case,JAN 2022,202204,50-64,vaccinated,99012,16428403,77606,4927608.35,602.687918,1574.922244,2.61316379,,,,,,,1
case,JAN 2022,202204,50-64,vax with updated booster,,0,77606,4927608.35,,1574.922244,,,,,,,,1
case,JAN 2022,202204,65-79,vaccinated,55542,12393623,35031,1352681.55,448.1498267,2589.744792,5.778747727,,,,,,,1
case,JAN 2022,202204,65-79,vax with updated booster,,0,35031,1352681.55,,2589.744792,,,,,,,,1
case,JAN 2022,202204,80+,vaccinated,15428,3457491,9381,572900.9,446.2195274,1637.455972,3.669619708,,,,,,,1
case,JAN 2022,202204,80+,vax with updated booster,,0,9381,572900.9,,1637.455972,,,,,,,,1
case,JAN 2022,202204,all_ages,vaccinated,431468,67816753,428492,30955182.8,,,,666.5721778,1516.453798,2.27500314,1088.301935,2117.427749,1.945625273,1
case,JAN 2022,202204,all_ages,vax with updated booster,,0,428492,30955182.8,,,,,1516.453798,,,2117.427749,,1
case,FEB 2022,202205,5-11,vaccinated,8875,2114205,37462,9022519,419.7795389,415.205554,0.98910384,,,,,,,0
case,FEB 2022,202205,5-11,vax with updated booster,,0,37462,9022519,,415.205554,,,,,,,,0
case,FEB 2022,202205,12-17,vaccinated,14839,4905051,23312,4704183,302.5248871,495.5589525,1.638076646,,,,,,,0
case,FEB 2022,202205,12-17,vax with updated booster,,0,23312,4704183,,495.5589525,,,,,,,,0
case,FEB 2022,202205,18-29,vaccinated,39784,10793055,54240,8954335,368.6074054,605.7401248,1.643320552,,,,,,,0
case,FEB 2022,202205,18-29,vax with updated booster,,0,54240,8954335,,605.7401248,,,,,,,,0
case,FEB 2022,202205,30-49,vaccinated,81442,19819807,76708,10255045,410.9121749,748.0025685,1.820346571,,,,,,,0
case,FEB 2022,202205,30-49,vax with updated booster,,0,76708,10255045,,748.0025685,,,,,,,,0
case,FEB 2022,202205,50-64,vaccinated,54538,16397810,42324,4897843,332.5931938,864.135498,2.598175531,,,,,,,1
case,FEB 2022,202205,50-64,vax with updated booster,,0,42324,4897843,,864.135498,,,,,,,,1
case,FEB 2022,202205,65-79,vaccinated,34429,12378363,21452,1343812.45,278.1385552,1596.353717,5.739419033,,,,,,,1
case,FEB 2022,202205,65-79,vax with updated booster,,0,21452,1343812.45,,1596.353717,,,,,,,,1
case,FEB 2022,202205,80+,vaccinated,10713,3453052,6268,570518.9,310.2472827,1098.648967,3.541204156,,,,,,,1
case,FEB 2022,202205,80+,vax with updated booster,,0,6268,570518.9,,1098.648967,,,,,,,,1
case,FEB 2022,202205,all_ages,vaccinated,235745,67747138,224304,30725737.35,,,,358.3318746,824.7228933,2.30156163,189.821366,439.1892998,2.313697921,1
case,FEB 2022,202205,all_ages,vax with updated booster,,0,224304,30725737.35,,,,,824.7228933,,,439.1892998,,1
case,FEB 2022,202206,5-11,vaccinated,5509,2246988,20004,8935258,245.1726489,223.8771393,0.913140761,,,,,,,0
case,FEB 2022,202206,5-11,vax with updated booster,,0,20004,8935258,,223.8771393,,,,,,,,0
case,FEB 2022,202206,12-17,vaccinated,8246,4922038,12488,4662284,167.5322295,267.8515509,1.598806102,,,,,,,0
case,FEB 2022,202206,12-17,vax with updated booster,,0,12488,4662284,,267.8515509,,,,,,,,0
case,FEB 2022,202206,18-29,vaccinated,22798,10809410,30481,8891741,210.9088285,342.8012579,1.625352814,,,,,,,0
case,FEB 2022,202206,18-29,vax with updated booster,,0,30481,8891741,,342.8012579,,,,,,,,0
case,FEB 2022,202206,30-49,vaccinated,46907,19821516,42230,10182693,236.6468841,414.7232957,1.752498442,,,,,,,0
case,FEB 2022,202206,30-49,vax with updated booster,,0,42230,10182693,,414.7232957,,,,,,,,0
case,FEB 2022,202206,50-64,vaccinated,32204,16379783,24504,4871890,196.6082212,502.967021,2.558219681,,,,,,,1
case,FEB 2022,202206,50-64,vax with updated booster,,0,24504,4871890,,502.967021,,,,,,,,1
case,FEB 2022,202206,65-79,vaccinated,22200,12365356,14204,1334715.45,179.5338525,1064.196867,5.927555456,,,,,,,1
case,FEB 2022,202206,65-79,vax with updated booster,,0,14204,1334715.45,,1064.196867,,,,,,,,1
case,FEB 2022,202206,80+,vaccinated,7483,3449396,4225,568213.9,216.9365303,743.5580157,3.427537145,,,,,,,1
case,FEB 2022,202206,80+,vax with updated booster,,0,4225,568213.9,,743.5580157,,,,,,,,1
case,FEB 2022,202206,all_ages,vaccinated,139838,67747499,128132,30511537.35,,,,210.036469,487.7381369,2.322159286,189.821366,439.1892998,2.313697921,1
case,FEB 2022,202206,all_ages,vax with updated booster,,0,128132,30511537.35,,,,,487.7381369,,,439.1892998,,1
case,FEB 2022,202207,5-11,vaccinated,3260,2376210,10137,8882772,137.1932615,114.1197815,0.831817687,,,,,,,0
case,FEB 2022,202207,5-11,vax with updated booster,,0,10137,8882772,,114.1197815,,,,,,,,0
case,FEB 2022,202207,12-17,vaccinated,4684,4951066,6591,4634780,94.60588891,142.2073971,1.503155868,,,,,,,0
case,FEB 2022,202207,12-17,vax with updated booster,,0,6591,4634780,,142.2073971,,,,,,,,0
case,FEB 2022,202207,18-29,vaccinated,13576,10842752,17874,8841341,125.2080653,202.1639025,1.614623643,,,,,,,0
case,FEB 2022,202207,18-29,vax with updated booster,,0,17874,8841341,,202.1639025,,,,,,,,0
case,FEB 2022,202207,30-49,vaccinated,26506,19850238,22573,10127633,133.5298851,222.8852487,1.669178765,,,,,,,0
case,FEB 2022,202207,30-49,vax with updated booster,,0,22573,10127633,,222.8852487,,,,,,,,0
case,FEB 2022,202207,50-64,vaccinated,18423,16380580,13708,4854154,112.4685451,282.3973034,2.510900299,,,,,,,1
case,FEB 2022,202207,50-64,vax with updated booster,,0,13708,4854154,,282.3973034,,,,,,,,1
case,FEB 2022,202207,65-79,vaccinated,13607,12361303,8269,1328761.45,110.0773923,622.3088426,5.653375588,,,,,,,1
case,FEB 2022,202207,65-79,vax with updated booster,,0,8269,1328761.45,,622.3088426,,,,,,,,1
case,FEB 2022,202207,80+,vaccinated,4888,3448080,2589,566592.9,141.760052,456.941836,3.223346984,,,,,,,1
case,FEB 2022,202207,80+,vax with updated booster,,0,2589,566592.9,,456.941836,,,,,,,,1
case,FEB 2022,202207,all_ages,vaccinated,81684,67834019,71604,30353262.35,,,,121.7633699,275.5671004,2.263136283,189.821366,439.1892998,2.313697921,1
case,FEB 2022,202207,all_ages,vax with updated booster,,0,71604,30353262.35,,,,,275.5671004,,,439.1892998,,1
case,FEB 2022,202208,5-11,vaccinated,1663,2493432,5015,8827880,66.69522169,56.80865621,0.851765011,,,,,,,0
case,FEB 2022,202208,5-11,vax with updated booster,,0,5015,8827880,,56.80865621,,,,,,,,0
case,FEB 2022,202208,12-17,vaccinated,2197,4980458,3363,4608492,44.11240894,72.97397934,1.654273278,,,,,,,0
case,FEB 2022,202208,12-17,vax with updated booster,,0,3363,4608492,,72.97397934,,,,,,,,0
case,FEB 2022,202208,18-29,vaccinated,7971,10877743,10461,8798652,73.27806881,118.8932123,1.6224938,,,,,,,0
case,FEB 2022,202208,18-29,vax with updated booster,,0,10461,8798652,,118.8932123,,,,,,,,0
case,FEB 2022,202208,30-49,vaccinated,14897,19877045,13066,10080788,74.94574772,129.6128834,1.729422781,,,,,,,0
case,FEB 2022,202208,30-49,vax with updated booster,,0,13066,10080788,,129.6128834,,,,,,,,0
case,FEB 2022,202208,50-64,vaccinated,10820,16380517,7891,4838607,66.0540812,163.0841273,2.46894854,,,,,,,1
case,FEB 2022,202208,50-64,vax with updated booster,,0,7891,4838607,,163.0841273,,,,,,,,1
case,FEB 2022,202208,65-79,vaccinated,8406,12355673,4972,1323513.45,68.03352598,375.6667528,5.521788668,,,,,,,1
case,FEB 2022,202208,65-79,vax with updated booster,,0,4972,1323513.45,,375.6667528,,,,,,,,1
case,FEB 2022,202208,80+,vaccinated,3190,3446190,1790,565368.9,92.56599317,316.6074399,3.420342925,,,,,,,1
case,FEB 2022,202208,80+,vax with updated booster,,0,1790,565368.9,,316.6074399,,,,,,,,1
case,FEB 2022,202208,all_ages,vaccinated,47481,67917626,41543,30215421.35,,,,69.74522245,162.8873464,2.335462426,189.821366,439.1892998,2.313697921,1
case,FEB 2022,202208,all_ages,vax with updated booster,,0,41543,30215421.35,,,,,162.8873464,,,439.1892998,,1
case,MAR 2022,202209,5-11,vaccinated,1349,2584010,3197,8784709,52.20568032,36.39278205,0.697103875,,,,,,,0
case,MAR 2022,202209,5-11,vax with updated booster,,0,3197,8784709,,36.39278205,,,,,,,,0
case,MAR 2022,202209,12-17,vaccinated,1707,5004613,2300,4586288,34.10853147,50.14948909,1.470291652,,,,,,,0
case,MAR 2022,202209,12-17,vax with updated booster,,0,2300,4586288,,50.14948909,,,,,,,,0
case,MAR 2022,202209,18-29,vaccinated,5725,10910400,6760,8759842,52.47286992,77.17034166,1.470671259,,,,,,,0
case,MAR 2022,202209,18-29,vax with updated booster,,0,6760,8759842,,77.17034166,,,,,,,,0
case,MAR 2022,202209,30-49,vaccinated,10067,19902938,8286,10039508,50.58047209,82.53392497,1.631734967,,,,,,,0
case,MAR 2022,202209,30-49,vax with updated booster,,0,8286,10039508,,82.53392497,,,,,,,,0
case,MAR 2022,202209,50-64,vaccinated,7167,16381977,5247,4824949,43.74929839,108.7472634,2.485691598,,,,,,,1
case,MAR 2022,202209,50-64,vax with updated booster,,0,5247,4824949,,108.7472634,,,,,,,,1
case,MAR 2022,202209,65-79,vaccinated,5689,12352740,3394,1318663.45,46.05455956,257.381821,5.588628432,,,,,,,1
case,MAR 2022,202209,65-79,vax with updated booster,,0,3394,1318663.45,,257.381821,,,,,,,,1
case,MAR 2022,202209,80+,vaccinated,2094,3445071,1110,563932.9,60.78249186,196.8319281,3.238299748,,,,,,,1
case,MAR 2022,202209,80+,vax with updated booster,,0,1110,563932.9,,196.8319281,,,,,,,,1
case,MAR 2022,202209,all_ages,vaccinated,32449,67997739,27097,30093183.35,,,,47.90174713,107.1227138,2.236300767,35.19185772,64.54262859,1.83402164,1
case,MAR 2022,202209,all_ages,vax with updated booster,,0,27097,30093183.35,,,,,107.1227138,,,64.54262859,,1
case,MAR 2022,202210,5-11,vaccinated,931,2655819,2082,8752611,35.05509976,23.78718762,0.67856568,,,,,,,0
case,MAR 2022,202210,5-11,vax with updated booster,,0,2082,8752611,,23.78718762,,,,,,,,0
case,MAR 2022,202210,12-17,vaccinated,1015,5022870,1418,4569605,20.20757057,31.03112851,1.53561896,,,,,,,0
case,MAR 2022,202210,12-17,vax with updated booster,,0,1418,4569605,,31.03112851,,,,,,,,0
case,MAR 2022,202210,18-29,vaccinated,3939,10934656,4232,8728657,36.02308111,48.4839764,1.3459142,,,,,,,0
case,MAR 2022,202210,18-29,vax with updated booster,,0,4232,8728657,,48.4839764,,,,,,,,0
case,MAR 2022,202210,30-49,vaccinated,6739,19920230,5122,10006165,33.82993068,51.18844233,1.513111062,,,,,,,0
case,MAR 2022,202210,30-49,vax with updated booster,,0,5122,10006165,,51.18844233,,,,,,,,0
case,MAR 2022,202210,50-64,vaccinated,4881,16382068,3190,4814142,29.79477316,66.26310566,2.22398423,,,,,,,1
case,MAR 2022,202210,50-64,vax with updated booster,,0,3190,4814142,,66.26310566,,,,,,,,1
case,MAR 2022,202210,65-79,vaccinated,3947,12350633,1975,1315128.45,31.95787617,150.1754448,4.699168495,,,,,,,1
case,MAR 2022,202210,65-79,vax with updated booster,,0,1975,1315128.45,,150.1754448,,,,,,,,1
case,MAR 2022,202210,80+,vaccinated,1416,3444378,699,562961.9,41.11047045,124.1647081,3.020269697,,,,,,,1
case,MAR 2022,202210,80+,vax with updated booster,,0,699,562961.9,,124.1647081,,,,,,,,1
case,MAR 2022,202210,all_ages,vaccinated,21937,68054835,16636,29996659.35,,,,32.19191388,65.35921827,2.03029924,35.19185772,64.54262859,1.83402164,1
case,MAR 2022,202210,all_ages,vax with updated booster,,0,16636,29996659.35,,,,,65.35921827,,,64.54262859,,1
case,MAR 2022,202211,5-11,vaccinated,866,2712458,1754,8722672,31.92676163,20.10851721,0.62983266,,,,,,,0
case,MAR 2022,202211,5-11,vax with updated booster,,0,1754,8722672,,20.10851721,,,,,,,,0
case,MAR 2022,202211,12-17,vaccinated,1015,5039296,1233,4551726,20.14170233,27.08862528,1.344902473,,,,,,,0
case,MAR 2022,202211,12-17,vax with updated booster,,0,1233,4551726,,27.08862528,,,,,,,,0
case,MAR 2022,202211,18-29,vaccinated,3454,10956107,3553,8698591,31.52579653,40.84569558,1.295627711,,,,,,,0
case,MAR 2022,202211,18-29,vax with updated booster,,0,3553,8698591,,40.84569558,,,,,,,,0
case,MAR 2022,202211,30-49,vaccinated,6317,19935806,4276,9973629,31.68670482,42.87306055,1.353029947,,,,,,,0
case,MAR 2022,202211,30-49,vax with updated booster,,0,4276,9973629,,42.87306055,,,,,,,,0
case,MAR 2022,202211,50-64,vaccinated,4339,16381805,2475,4804022,26.48670278,51.51933109,1.945101719,,,,,,,1
case,MAR 2022,202211,50-64,vax with updated booster,,0,2475,4804022,,51.51933109,,,,,,,,1
case,MAR 2022,202211,65-79,vaccinated,3140,12348085,1623,1311203.45,25.42904426,123.7794181,4.867639412,,,,,,,1
case,MAR 2022,202211,65-79,vax with updated booster,,0,1623,1311203.45,,123.7794181,,,,,,,,1
case,MAR 2022,202211,80+,vaccinated,1129,3443447,515,561883.9,32.78691381,91.65594529,2.795503896,,,,,,,1
case,MAR 2022,202211,80+,vax with updated booster,,0,515,561883.9,,91.65594529,,,,,,,,1
case,MAR 2022,202211,all_ages,vaccinated,19394,68104546,13675,29901055.35,,,,28.85684232,53.45976549,1.852585425,35.19185772,64.54262859,1.83402164,1
case,MAR 2022,202211,all_ages,vax with updated booster,,0,13675,29901055.35,,,,,53.45976549,,,64.54262859,,1
case,MAR 2022,202212,5-11,vaccinated,978,2754573,1998,8688939,35.50459545,22.99475229,0.647655663,,,,,,,0
case,MAR 2022,202212,5-11,vax with updated booster,,0,1998,8688939,,22.99475229,,,,,,,,0
case,MAR 2022,202212,12-17,vaccinated,1024,5051493,1309,4529198,20.27123466,28.90136399,1.425732792,,,,,,,0
case,MAR 2022,202212,12-17,vax with updated booster,,0,1309,4529198,,28.90136399,,,,,,,,0
case,MAR 2022,202212,18-29,vaccinated,4369,10975359,3732,8671764,39.80735391,43.03622654,1.081112466,,,,,,,0
case,MAR 2022,202212,18-29,vax with updated booster,,0,3732,8671764,,43.03622654,,,,,,,,0
case,MAR 2022,202212,30-49,vaccinated,6749,19951336,3899,9945194,33.82730861,39.20486619,1.158970897,,,,,,,0
case,MAR 2022,202212,30-49,vax with updated booster,,0,3899,9945194,,39.20486619,,,,,,,,0
case,MAR 2022,202212,50-64,vaccinated,4568,16382426,2233,4794265,27.88353813,46.57648253,1.67039356,,,,,,,1
case,MAR 2022,202212,50-64,vax with updated booster,,0,2233,4794265,,46.57648253,,,,,,,,1
case,MAR 2022,202212,65-79,vaccinated,3212,12346596,1320,1308043.25,26.01526769,100.9140944,3.879033481,,,,,,,1
case,MAR 2022,202212,65-79,vax with updated booster,,0,1320,1308043.25,,100.9140944,,,,,,,,1
case,MAR 2022,202212,80+,vaccinated,1087,3442833,403,560960.9,31.57283551,71.84101423,2.275405838,,,,,,,1
case,MAR 2022,202212,80+,vax with updated booster,,0,403,560960.9,,71.84101423,,,,,,,,1
case,MAR 2022,202212,all_ages,vaccinated,21009,68150043,12896,29809425.15,,,,31.53164155,48.45614295,1.5367466,35.19185772,64.54262859,1.83402164,1
case,MAR 2022,202212,all_ages,vax with updated booster,,0,12896,29809425.15,,,,,48.45614295,,,64.54262859,,1
case,MAR 2022,202213,5-11,vaccinated,992,2790885,1397,8657383,35.54428076,16.13651608,0.453983475,,,,,,,0
case,MAR 2022,202213,5-11,vax with updated booster,,0,1397,8657383,,16.13651608,,,,,,,,0
case,MAR 2022,202213,12-17,vaccinated,1042,5059415,972,4520170,20.59526645,21.50361601,1.044104774,,,,,,,0
case,MAR 2022,202213,12-17,vax with updated booster,,0,972,4520170,,21.50361601,,,,,,,,0
case,MAR 2022,202213,18-29,vaccinated,5119,10991888,4188,8649732,46.57070742,48.41768508,1.039659644,,,,,,,0
case,MAR 2022,202213,18-29,vax with updated booster,,0,4188,8649732,,48.41768508,,,,,,,,0
case,MAR 2022,202213,30-49,vaccinated,7745,19962993,4075,9922567,38.79678764,41.06800186,1.058541296,,,,,,,0
case,MAR 2022,202213,30-49,vax with updated booster,,0,4075,9922567,,41.06800186,,,,,,,,0
case,MAR 2022,202213,50-64,vaccinated,5129,16380735,2074,4784688,31.31117132,43.34660902,1.384381586,,,,,,,1
case,MAR 2022,202213,50-64,vax with updated booster,,0,2074,4784688,,43.34660902,,,,,,,,1
case,MAR 2022,202213,65-79,vaccinated,3458,12343596,1187,1300866.7,28.01452672,91.24685873,3.257126548,,,,,,,1
case,MAR 2022,202213,65-79,vax with updated booster,,0,1187,1300866.7,,91.24685873,,,,,,,,1
case,MAR 2022,202213,80+,vaccinated,1038,3441858,427,558995.9,30.15812971,76.38696456,2.532881359,,,,,,,1
case,MAR 2022,202213,80+,vax with updated booster,,0,427,558995.9,,76.38696456,,,,,,,,1
case,MAR 2022,202213,all_ages,vaccinated,23531,68180485,12923,29737019.6,,,,35.4957875,47.92878234,1.35026677,35.19185772,64.54262859,1.83402164,1
case,MAR 2022,202213,all_ages,vax with updated booster,,0,12923,29737019.6,,,,,47.92878234,,,64.54262859,,1
case,APR 2022,202214,5-11,vaccinated,1169,2824128,1494,8644904,41.39330795,17.28185761,0.417503661,,,,,,,0
case,APR 2022,202214,5-11,vax with updated booster,,0,1494,8644904,,17.28185761,,,,,,,,0
case,APR 2022,202214,12-17,vaccinated,1242,5069249,1028,4509696,24.50067061,22.79532811,0.930396089,,,,,,,0
case,APR 2022,202214,12-17,vax with updated booster,,0,1028,4509696,,22.79532811,,,,,,,,0
case,APR 2022,202214,18-29,vaccinated,6565,11004078,5172,8628667,59.6597007,59.93973345,1.004693834,,,,,,,0
case,APR 2022,202214,18-29,vax with updated booster,,0,5172,8628667,,59.93973345,,,,,,,,0
case,APR 2022,202214,30-49,vaccinated,9753,19969875,4685,9902500.85,48.83856309,47.31128097,0.968727947,,,,,,,1
case,APR 2022,202214,30-49,vax with updated booster,,0,4685,9902500.85,,47.31128097,,,,,,,,1
case,APR 2022,202214,50-64,vaccinated,6482,16377950,2471,4772776,39.57760281,51.77280476,1.308133921,,,,,,,1
case,APR 2022,202214,50-64,vax with updated booster,,0,2471,4772776,,51.77280476,,,,,,,,1
case,APR 2022,202214,65-79,vaccinated,4266,12340432,1342,1289954.7,34.56929223,104.0346611,3.009453025,,,,,,,1
case,APR 2022,202214,65-79,vax with updated booster,,0,1342,1289954.7,,104.0346611,,,,,,,,1
case,APR 2022,202214,80+,vaccinated,1318,3440714,445,555472.9,38.30600277,80.11191905,2.091367234,,,,,,,1
case,APR 2022,202214,80+,vax with updated booster,,0,445,555472.9,,80.11191905,,,,,,,,1
case,APR 2022,202214,all_ages,vaccinated,29626,68202298,15143,29659067.45,,,,44.70024955,55.70754385,1.24624682,71.05753054,84.93084919,1.195240653,1
case,APR 2022,202214,all_ages,vax with updated booster,,0,15143,29659067.45,,,,,55.70754385,,,84.93084919,,1
case,APR 2022,202215,5-11,vaccinated,1774,2850942,2049,8636058,62.22504702,23.72610281,0.381295056,,,,,,,0
case,APR 2022,202215,5-11,vax with updated booster,,0,2049,8636058,,23.72610281,,,,,,,,0
case,APR 2022,202215,12-17,vaccinated,1741,5076143,1365,4504160,34.29769414,30.30531775,0.883596362,,,,,,,0
case,APR 2022,202215,12-17,vax with updated booster,,0,1365,4504160,,30.30531775,,,,,,,,0
case,APR 2022,202215,18-29,vaccinated,8814,11014472,6813,8605224,80.02199288,79.17283734,0.989388473,,,,,,,0
case,APR 2022,202215,18-29,vax with updated booster,,0,6813,8605224,,79.17283734,,,,,,,,0
case,APR 2022,202215,30-49,vaccinated,13852,19973960,6193,9879743.85,69.35029408,62.68381138,0.903872323,,,,,,,1
case,APR 2022,202215,30-49,vax with updated booster,,0,6193,9879743.85,,62.68381138,,,,,,,,1
case,APR 2022,202215,50-64,vaccinated,9409,16361014,3196,4759014,57.50866053,67.15676819,1.167767908,,,,,,,1
case,APR 2022,202215,50-64,vax with updated booster,,0,3196,4759014,,67.15676819,,,,,,,,1
case,APR 2022,202215,65-79,vaccinated,5929,12307649,1689,1278102.15,48.17329451,132.1490618,2.743201667,,,,,,,1
case,APR 2022,202215,65-79,vax with updated booster,,0,1689,1278102.15,,132.1490618,,,,,,,,1
case,APR 2022,202215,80+,vaccinated,1932,3431701,533,551542.9,56.2986111,96.63799498,1.716525383,,,,,,,1
case,APR 2022,202215,80+,vax with updated booster,,0,533,551542.9,,96.63799498,,,,,,,,1
case,APR 2022,202215,all_ages,vaccinated,41677,68164939,19789,29577786.9,,,,62.72604384,72.48991105,1.155658904,71.05753054,84.93084919,1.195240653,1
case,APR 2022,202215,all_ages,vax with updated booster,,0,19789,29577786.9,,,,,72.48991105,,,84.93084919,,1
case,APR 2022,202216,5-11,vaccinated,2001,2871042,2734,8620672,69.69595011,31.71446495,0.455040284,,,,,,,0
case,APR 2022,202216,5-11,vax with updated booster,,0,2734,8620672,,31.71446495,,,,,,,,0
case,APR 2022,202216,12-17,vaccinated,2010,5082055,1673,4493363,39.55092969,37.23269186,0.941386009,,,,,,,0
case,APR 2022,202216,12-17,vax with updated booster,,0,1673,4493363,,37.23269186,,,,,,,,0
case,APR 2022,202216,18-29,vaccinated,10230,11023843,7987,8588146,92.79885427,93.00028202,1.002170584,,,,,,,0
case,APR 2022,202216,18-29,vax with updated booster,,0,7987,8588146,,93.00028202,,,,,,,,0
case,APR 2022,202216,30-49,vaccinated,16901,19977680,7831,9863037.85,84.59941294,79.39744447,0.938510584,,,,,,,1
case,APR 2022,202216,30-49,vax with updated booster,,0,7831,9863037.85,,79.39744447,,,,,,,,1
case,APR 2022,202216,50-64,vaccinated,11351,16345551,4103,4747868,69.44397286,86.41773529,1.244423839,,,,,,,1
case,APR 2022,202216,50-64,vax with updated booster,,0,4103,4747868,,86.41773529,,,,,,,,1
case,APR 2022,202216,65-79,vaccinated,7837,12275815,2213,1267230.15,63.84097512,174.63284,2.735435034,,,,,,,1
case,APR 2022,202216,65-79,vax with updated booster,,0,2213,1267230.15,,174.63284,,,,,,,,1
case,APR 2022,202216,80+,vaccinated,2835,3421585,781,547539.9,82.85633705,142.6380068,1.721509928,,,,,,,1
case,APR 2022,202216,80+,vax with updated booster,,0,781,547539.9,,142.6380068,,,,,,,,1
case,APR 2022,202216,all_ages,vaccinated,51164,68126529,24588,29507184.9,,,,76.36171391,92.16453161,1.20694687,71.05753054,84.93084919,1.195240653,1
case,APR 2022,202216,all_ages,vax with updated booster,,0,24588,29507184.9,,,,,92.16453161,,,84.93084919,,1
case,APR 2022,202217,5-11,vaccinated,3071,2888313,4072,8607083,106.3250416,47.30987258,0.444955129,,,,,,,0
case,APR 2022,202217,5-11,vax with updated booster,,0,4072,8607083,,47.30987258,,,,,,,,0
case,APR 2022,202217,12-17,vaccinated,3187,5085778,2555,4484967,62.66494527,56.96808917,0.909090225,,,,,,,0
case,APR 2022,202217,12-17,vax with updated booster,,0,2555,4484967,,56.96808917,,,,,,,,0
case,APR 2022,202217,18-29,vaccinated,12589,11032274,9200,8570551,114.1106539,107.3443236,0.940703781,,,,,,,0
case,APR 2022,202217,18-29,vax with updated booster,,0,9200,8570551,,107.3443236,,,,,,,,0
case,APR 2022,202217,30-49,vaccinated,22505,19981110,10509,9846255.85,112.6313803,106.7309255,0.947612692,,,,,,,1
case,APR 2022,202217,30-49,vax with updated booster,,0,10509,9846255.85,,106.7309255,,,,,,,,1
case,APR 2022,202217,50-64,vaccinated,15204,16330139,5314,4736378,93.10392275,112.1954371,1.205055961,,,,,,,1
case,APR 2022,202217,50-64,vax with updated booster,,0,5314,4736378,,112.1954371,,,,,,,,1
case,APR 2022,202217,65-79,vaccinated,9881,12251120,2797,1257428.15,80.65385042,222.4381568,2.75793599,,,,,,,1
case,APR 2022,202217,65-79,vax with updated booster,,0,2797,1257428.15,,222.4381568,,,,,,,,1
case,APR 2022,202217,80+,vaccinated,3727,3413927,1134,543645.9,109.1704656,208.5916587,1.910696795,,,,,,,1
case,APR 2022,202217,80+,vax with updated booster,,0,1134,543645.9,,208.5916587,,,,,,,,1
case,APR 2022,202217,all_ages,vaccinated,67093,68094348,31509,29439225.9,,,,100.4628117,119.7705516,1.19218793,71.05753054,84.93084919,1.195240653,1
case,APR 2022,202217,all_ages,vax with updated booster,,0,31509,29439225.9,,,,,119.7705516,,,84.93084919,,1
case,MAY 2022,202218,5-11,vaccinated,4055,2903984,5310,8594155,139.6357556,61.78617909,0.442481074,,,,,,,0
case,MAY 2022,202218,5-11,vax with updated booster,,0,5310,8594155,,61.78617909,,,,,,,,0
case,MAY 2022,202218,12-17,vaccinated,4533,5091079,3647,4477574,89.03809978,81.45035682,0.914780942,,,,,,,0
case,MAY 2022,202218,12-17,vax with updated booster,,0,3647,4477574,,81.45035682,,,,,,,,0
case,MAY 2022,202218,18-29,vaccinated,15954,11040740,12133,8553635,144.5011838,141.8461274,0.981626058,,,,,,,0
case,MAY 2022,202218,18-29,vax with updated booster,,0,12133,8553635,,141.8461274,,,,,,,,0
case,MAY 2022,202218,30-49,vaccinated,30385,19984147,14340,9829558.85,152.0455189,145.8865064,0.959492312,,,,,,,1
case,MAY 2022,202218,30-49,vax with updated booster,,0,14340,9829558.85,,145.8865064,,,,,,,,1
case,MAY 2022,202218,50-64,vaccinated,20588,16316986,7198,4725695,126.175263,152.3162202,1.207179732,,,,,,,1
case,MAY 2022,202218,50-64,vax with updated booster,,0,7198,4725695,,152.3162202,,,,,,,,1
case,MAY 2022,202218,65-79,vaccinated,12940,12230241,3583,1248742.15,105.8033116,286.9287306,2.711906898,,,,,,,1
case,MAY 2022,202218,65-79,vax with updated booster,,0,3583,1248742.15,,286.9287306,,,,,,,,1
case,MAY 2022,202218,80+,vaccinated,4467,3408064,1463,540137.9,131.0714822,270.8567571,2.066481225,,,,,,,1
case,MAY 2022,202218,80+,vax with updated booster,,0,1463,540137.9,,270.8567571,,,,,,,,1
case,MAY 2022,202218,all_ages,vaccinated,88867,68071257,42364,29375342.9,,,,133.3224033,160.4539044,1.203502941,165.795232,217.3073501,1.310697222,1
case,MAY 2022,202218,all_ages,vax with updated booster,,0,42364,29375342.9,,,,,160.4539044,,,217.3073501,,1
case,MAY 2022,202219,5-11,vaccinated,5181,2918658,7099,8579874,177.5130899,82.7401428,0.466107276,,,,,,,0
